District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Sheng Siong Supermarket,1.321520664554314,103.8596542480421,Supermarket
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,The Yoga Co.,1.302614,103.858765,Yoga Studio
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Konditori - Artisan European Bakery,1.3016832254638675,103.8595832681348,Bakery
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Mustard Restaurant,1.3080241391266891,103.85050846146756,Indian Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,ATLAS Bar,1.2999653649767815,103.85776805593774,Cocktail Bar
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Khakabo,1.302576764930306,103.85203234292875,Gaming Cafe
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Taste Good 好味小厨,1.3033315811301733,103.85323418866052,Chinese Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Ng Ah Sio Pork Ribs Soup Eating House,1.3177163546741173,103.85272955810365,Soup Place
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Symmetry,1.3039811133417283,103.85920390630436,Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Sari Ratu Restaurant,1.3021448019909303,103.86125841206128,Indonesian Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Mrs Pho House,1.3179139089404976,103.85239319276315,Vietnamese Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Green Apple Foot Spa,1.303541471897995,103.85956702357032,Spa
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Sakunthala's Restaurant,1.305999997725627,103.85216933591353,Indian Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,The Projector,1.3022553165644228,103.86355346134187,Multiplex
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Hwa Heng Beef Noodle,1.318765679938825,103.86297142332093,Noodle House
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Bismillah Biryani,1.3049563442216707,103.8536024986668,Indian Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Going OM,1.301307833390117,103.85863879328132,Hookah Bar
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Wakey Wakey,1.301162,103.861926,Coffee Shop
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Singapore Zam Zam Restaurant,1.3020300216859737,103.85854778393303,Indian Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,PizzaFace,1.301028,103.861535,Italian Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Hajah Maimunah Restaurant,1.30323981301097,103.8585888361649,Halal Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Thai-Thai Kitchen,1.3010870863943245,103.86123524097128,Thai Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Pita Bakery,1.301301,103.8584,Bakery
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Toots Brasserie,1.3032869048438882,103.86111652339362,French Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Andaz Singapore - a concept by Hyatt,1.29916407014007,103.85784100952381,Hotel
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,"Pan Pacific Serviced Suites Beach Road, Singapore",1.2995534446203203,103.8601419692903,Hotel
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Aliwal Arts Centre,1.3025089133710976,103.86085147115111,Performing Arts Venue
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Ashes Burnnit,1.3030085271943592,103.86383276892998,Burger Joint
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Una Una,1.299518,103.854266,Japanese Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Mrs Pho,1.3013229021819337,103.86188015523926,Vietnamese Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Ramen Keisuke Tonkotsu King Four Seasons,1.3010174492510505,103.85538090972429,Ramen Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Supermama Flagship Store,1.30043484360535,103.86017046602147,Art Gallery
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Co Hai Banh Mi,1.3014041627103659,103.86198637772762,Vietnamese Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,The Banana Leaf Apolo,1.3084906067073596,103.85096804272398,Indian Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Camp Kilo Charcoal Club,1.3061681233627145,103.86613429240288,BBQ Joint
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Good Luck Beerhouse,1.3004396442970076,103.85927647553589,Beer Bar
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Mother Dough,1.3032006198628356,103.859277942646,Bakery
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Sing Hon Loong Bakery,1.3226129790625503,103.85320364804892,Bakery
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,chimichanga,1.3047545464509687,103.853834156752,Dive Bar
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Nox Dine in the Dark,1.3005633128425633,103.8603114084616,Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,13% Gastro Wine,1.3020309262115264,103.86117819469038,French Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Beer Thai House Restaurant,1.3024453674641123,103.86496227715278,Thai Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Box n Sticks,1.3021861885194024,103.85975047945976,Japanese Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Antoinette,1.3093294450149424,103.86277367212948,Dessert Shop
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Mount Emily Park,1.303830107429058,103.84817917860914,Playground
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,The Malayan Council,1.3045673828362816,103.8540207558091,Café
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Pizza Fabbrica,1.3010128688837266,103.86000151306303,Italian Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,New Udon Thai Food (BBQ Steamboat),1.3030706390528135,103.86522251799215,Thai Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Nana Original Thai Food,1.3032318019336147,103.86521361812787,Thai Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Kilo,1.3060135344958361,103.86604723434607,Restaurant
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,The Wired Monkey,1.3043689418545306,103.8541755080223,Café
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Looksee Looksee,1.3004824313654848,103.86020648026422,Tea Room
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,BreadTalk,1.2994476284957936,103.85571906154024,Bakery
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Blu Jaz Cafe,1.3004641573891866,103.85888869337293,Jazz Club
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,Fitness First,1.29904493619141,103.85520524976738,Gym / Fitness Center
"8 - Little India, Farrer Park, Jalan Besar, Lavender Street",1.3117956430000002,103.85700395,DECK,1.3017711699553403,103.85164477551746,Art Gallery
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Bistro Du Le Pin,1.3012640978093355,103.84139830004456,Bistro
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Le Pin Wine Bar,1.3015666283522818,103.84113201818828,Wine Bar
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Hotel Jen Orchardgateway Singapore,1.3004564137220607,103.83887750753954,Hotel
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,UNIQLO,1.3008470846305022,103.83939650397707,Clothing Store
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Pool@Jen,1.300480315369967,103.83932142189731,Pool
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,DON DON DONKI,1.3007502892077265,103.83953049323458,Discount Store
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Apple Orchard Road,1.3028881,103.8363884,Electronics Store
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Desigual Orchard Central,1.3006978907499838,103.84051467806644,Clothing Store
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,313@somerset,1.3010036192728265,103.83854349712077,Shopping Mall
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Herbal Footcare,1.3013969807558465,103.84102536605351,Spa
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Song Fa Bak Kut Teh 松发肉骨茶,1.3021098622668041,103.8401005785116,Chinese Restaurant
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Holiday Inn Singapore Orchard City Centre,1.3023125478706477,103.84103437607473,Hotel
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Hai Di Lao 海底捞火锅 (Hai Di Lao),1.3005120126841698,103.83849148498787,Hotpot Restaurant
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Gerry's Grill,1.3026355460449748,103.8406430735662,Filipino Restaurant
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Din Tai Fung 鼎泰豐 (Din Tai Fung),1.3017741406409415,103.83993180645244,Dumpling Restaurant
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Mandarin Orchard Singapore,1.302153280869934,103.83627904138824,Hotel
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Suju Japanese Restaurant,1.3024943046694013,103.83677601904255,Japanese Restaurant
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Lloyd's Inn,1.2971835748156184,103.84046378519933,Hotel
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Orchard Gateway,1.3003510346108917,103.83911527816906,Shopping Mall
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Books Kinokuniya 紀伊國屋書店 (Books Kinokuniya),1.3036033447055164,103.83434959173653,Bookstore
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,SEPHORA,1.3030489249508699,103.83490307324561,Cosmetics Shop
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,The Paragon,1.3035569122541273,103.83573557763651,Shopping Mall
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Genki Sushi,1.3035787489709292,103.8344398388811,Sushi Restaurant
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Pure Yoga,1.3023373948768011,103.83508199789073,Yoga Studio
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Din Tai Fung 鼎泰豐 (Din Tai Fung),1.3033501956077214,103.83503093692873,Dumpling Restaurant
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Design Orchard,1.3019889570528378,103.83777406187788,Clothing Store
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Killiney Kopitiam,1.299014546078975,103.83927941613379,Coffee Shop
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Takashimaya S.C.,1.3028378773327123,103.83496001334501,Shopping Mall
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Prada,1.3033734197021565,103.83504168897178,Boutique
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,FOOK KIN 福劲,1.2981569989818154,103.83868803661022,BBQ Joint
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Hom Yoga,1.3008240544723868,103.8397951157757,Yoga Studio
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Abercrombie & Fitch,1.3027226809957007,103.83601772012065,Clothing Store
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Mandarin Gallery,1.3022073798137985,103.83682250731718,Shopping Mall
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Ascott Orchard,1.3041432873321637,103.83697158102036,Hotel
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,KOI Thé,1.2992079572163495,103.84552348416467,Bubble Tea Shop
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Takumi Craft Beer Bar,1.3021929496084252,103.83611246951938,Hotel Bar
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Jew Kit 友吉飯店,1.2982747698522732,103.83877338423005,Hainan Restaurant
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,The Other Room,1.3052971,103.83286,Speakeasy
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Hai Di Lao Hot Pot,1.3000075971167873,103.84496501271408,Hotpot Restaurant
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Grand Park Orchard,1.3034048891055752,103.83620628798352,Hotel
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Orchard Grand Court,1.29755310387829,103.83835667809252,Hotel
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Art•Friend,1.300076,103.845348,Arts & Crafts Store
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Singapore Marriott Tang Plaza Hotel,1.3052151067831215,103.8329674785042,Hotel
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Ben & Jerry's,1.301209,103.838037,Ice Cream Shop
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Paragon Market Place,1.303478877299203,103.83591766730622,Supermarket
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,NTUC FairPrice,1.2975844508666363,103.83813670938322,Grocery Store
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,artisan boulangerie co.,1.2978689695973862,103.8385252311008,Bakery
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Gastronomia Da Paolo,1.303521424111894,103.83602690221618,Deli / Bodega
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,MUJI,1.3004005405413808,103.84550961918441,Miscellaneous Shop
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,COS,1.3034737647282053,103.83234099766901,Boutique
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Awfully Chocolate,1.3037675,103.8318738,Chocolate Shop
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,ION Orchard,1.3042612662371125,103.83184647871641,Shopping Mall
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,The Grand Cathay,1.2992198664952235,103.84791634393056,Movie Theater
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Nanbantei Japanese Restaurant,1.3071242662642004,103.83324974398565,Japanese Restaurant
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Monoyono,1.3002142490236475,103.84539620346727,Gift Shop
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,ION Sky,1.303916252885501,103.8317172951239,Scenic Lookout
"9 - Orchard, Cairnhill, River Valley",1.3008096076666666,103.83942953333332,Wine Connection Cheese Bar,1.2923643721882383,103.8417886015602,Wine Bar
